C++ Loop Execution time (ns),Java Loop Execution time (ns)
6841,3000
6740,2840
6782,2973
6815,2818
6773,3581
6723,2815
6842,2880
6793,3472
6804,2907
6806,2855
6780,2824
6815,2871
6776,2954
6745,2790
6749,2866
6763,2863
6791,2893
6760,2929
6721,2957
6711,2843
6770,3264
6711,2826
6837,2838
6778,2837
33974,3001
22719,2860
6711,3029
6778,2915
6807,2856
6768,2913
6803,2874
6785,2927
6777,2867
6721,2922
6819,3024
6810,2869
6784,3104
6775,2884
6836,2963
6743,3341
6758,2807
6830,2893
6769,2901
6783,2848
6781,2880
6784,2835
6761,2872
6760,3434
6784,2952
6770,3172
6768,3045
6767,2968
6765,3148
6876,2959
6744,3557
6786,2844
6772,2817
6805,3332
6721,2838
6734,3574
6785,3133
6922,2916
8362,3495
6794,3025
6721,3031
6775,2874
6738,2817
6790,2861
6769,2903
6775,2856
6779,3074
6793,2894
6732,2957
6794,2843
6739,2796
6769,3344
6771,2859
6757,3628
6739,2965
6790,2903
6718,2932
6715,2877
6773,2914
6748,2930
6750,2862
6763,3066
6767,8345
6753,7393
6814,6367
6767,3191
6796,2832
6748,3038
6761,2991
6778,2904
6808,3318
6742,2850
6702,2800
10908,2840
6769,2882
6722,2846
6723,2976
6736,3835
31011,3158
6900,3180
24956,2916
6721,2987
6738,2963
6775,3120
6732,3040
6791,3310
6755,3131
6784,3559
7015,3188
8529,3084
8641,3135
7525,2996
7660,3962
6721,3396
6772,3463
6744,3261
6735,3221
6765,3302
6779,3093
6857,3594
6762,3217
6700,3026
6675,3507
6779,2859
6774,2856
6809,2862
6719,2883
6758,2823
6751,2858
6731,2941
6797,2867
6737,2868
6759,3022
6804,2866
6797,2847
6758,2835
6746,2776
6785,2874
6762,3188
6795,2799
6754,3107
6769,2904
6940,2858
6703,2872
6705,2820
6756,2852
6772,3144
6750,2837
6783,3003
6746,2974
6782,2908
6740,2879
6743,2851
6731,2831
6741,2847
6766,2894
6781,6819
6790,2842
6776,3208
6762,2902
6759,2974
6761,2884
6759,2817
6759,2894
6762,2830
6836,3561
6822,2849
7600,2886
7523,2944
6806,2886
6743,2924
6749,2870
6767,2831
6789,2921
6776,2832
6806,2918
6773,2857
6790,2902
6758,2895
6793,2788
6764,2930
6786,2887
6733,2964
6727,3000
6823,2928
6875,2946
6800,2915
6750,2974
6780,2853
6805,2828
6732,2908
6756,2889
6794,2928
6747,2882
6869,2927
6757,2905
6808,2821
6890,2871
6844,2900
6704,2895
6788,3164
6750,2816
6736,2927
6797,2905
6765,2848
6756,2932
6794,2982
6750,2918
6748,3046
6723,2874
6776,2807
6808,2856
6802,2847
7275,2906
6790,3021
6821,2875
6795,3164
6826,2912
6757,2831
6717,3454
6739,2843
6770,3664
6804,2879
6810,2974
6751,2831
6778,3001
6707,2848
6818,2796
6682,3001
6737,2869
6781,2871
12961,2921
6777,3342
6741,2823
6778,2900
6756,2848
6745,2848
6769,2961
6738,3043
6677,2922
6700,2955
6759,2919
6799,2960
6718,2941
6794,2901
6756,2879
6708,2860
6725,2982
6782,3210
6800,2901
6709,3137
6732,2891
6718,2850
6719,3381
6777,2899
6778,3527
6730,3160
6764,3168
6773,3605
6808,3052
6779,3292
6752,3132
6754,3233
6732,3154
6753,3064
6743,3610
6738,3139
6742,3634
6793,3078
6749,3156
6755,3471
6674,2969
6718,3286
6773,3446
6758,3249
6760,3093
6746,2927
6821,2957
6759,3179
6736,3820
6718,3176
6738,3061
6762,3079
6742,3093
6762,3092
6673,2994
6716,3101
6718,3402
6704,2778
6697,3247
6767,2851
6764,2864
6818,2954
6748,2975
6734,2829
6738,2896
6753,3728
6679,3551
6723,2900
6716,2818
6746,2821
6785,2821
6743,2890
6756,2838
6747,2803
6750,3399
6761,2923
6769,2854
6770,3044
6745,2946
6747,3114
6746,2890
6668,3083
6700,3003
6713,2874
6720,3008
6736,2965
6756,2796
6745,2877
6728,2953
6738,2888
6740,3000
6734,2891
6765,2949
6779,2914
6682,2805
6701,3245
6696,3046
6711,3698
6756,3153
6786,8869
6708,9659
6783,4927
6781,3046
6783,3291
6798,2871
6751,3018
6794,2890
6797,2870
6790,2805
6686,3051
6696,3141
6741,3182
6767,2960
6761,3010
6735,2907
6759,4041
6756,3087
6777,2977
6815,3473
6749,3115
6748,3336
6751,3011
6825,2965
6727,2967
6770,3053
6752,3366
6776,2823
6729,2856
6767,2850
6792,2908
6767,2898
6731,2990
6756,2829
6774,3128
6765,2847
6779,2981
6775,2833
6746,3022
6720,2969
6810,2893
6747,2907
6776,2913
6761,2841
6739,2837
6723,2837
6740,2844
11844,2913
6746,2883
6775,2888
6792,3327
6800,2850
6747,2869
6725,2837
6794,2851
6784,2955
6722,3022
6746,3005
6792,2861
6764,2848
6778,2855
6743,2817
6703,2830
6722,2989
6761,3207
6740,3055
6786,2937
6737,2982
6750,2864
6719,3398
6763,2912
6737,3107
6800,2928
6841,2849
6841,2906
6803,2923
6724,2899
6776,3030
6801,2958
7012,2940
6734,2887
6743,2891
6848,3121
6733,2917
6819,3161
6737,2789
6719,2874
6770,2816
6825,2830
6782,2818
6752,2868
6813,2862
6772,3691
6793,2855
6831,2814
6742,2838
6721,2814
6762,2825
6741,2854
6739,2850
6712,3603
6760,2937
6780,2898
6760,2839
6706,2920
6759,2829
6748,2980
6727,2895
6744,3176
6829,2843
6707,2934
6807,2911
6752,2844
6706,2934
6709,3055
6726,2950
6757,2878
6721,2893
6727,2906
6740,2882
6790,2914
6726,3192
6717,2927
6781,2841
6756,2857
6802,2958
6782,2901
6763,2847
6755,2868
6796,3565
6846,2851
6828,2854
6744,3006
6791,2829
6822,2909
6757,3500
6709,3045
6762,3612
6793,3037
6776,3374
6779,3271
6736,3119
6784,3459
6815,2896
6762,3241
6791,2949
6738,2893
6767,2839
6768,2937
6762,2834
6759,2968
6739,2856
6738,6836
6743,2958
6771,2892
6736,2838
6747,2935
6840,2835
6784,2922
6778,2811
6687,2902
6766,2833
6779,2874
6746,2831
6759,3277
6721,2871
6757,2914
6747,2818
6738,2827
6803,2837
6760,2939
6813,2862
6768,3426
6781,2865
6701,2946
6768,3363
6742,3152
6776,3152
6737,2861
6810,2874
6805,2878
6756,2858
6738,2798
6783,2898
6746,2818
6722,3283
6771,2961
6772,2987
6750,2907
6773,2920
6772,2940
6783,3009
6733,2993
12937,3035
7603,3040
6809,2947
6787,2939
6746,2949
6796,3266
6780,2983
6823,2879
6788,3191
6724,3154
6794,3598
6821,2823
6799,3078
6762,3504
6738,3043
6807,3146
6819,2925
6691,3154
6783,3723
6740,3054
6814,3522
6752,2853
6779,2854
6710,2830
6805,2923
6747,2971
8050,2843
7298,2889
8474,2899
8394,2898
8397,2889
6767,2994
6730,3043
6751,2889
6742,2816
6732,2952
6764,2886
6702,2939
6756,2875
6732,2836
6798,2858
6757,3046
6717,2831
6787,2842
6749,2819
6794,3016
6681,2897
6816,3105
6796,2913
6772,2972
6838,2948
6708,2914
6862,2951
6704,2885
6734,2970
6703,2901
6791,2897
6804,5124
6721,8581
6762,3651
6714,2885
6782,2827
6727,3152
6848,2925
6751,2905
6741,3472
6749,2944
6766,3339
6794,2832
6720,2925
6753,3395
6735,2879
6786,2896
6776,2898
6742,2979
6781,2843
6731,2878
6773,2858
6702,3195
6849,2807
6775,2938
6801,2935
6771,2904
6742,2940
6705,2844
6740,2891
6728,2943
6719,2802
6741,2860
6763,2889
6736,2848
6750,2882
6677,2811
6715,2818
6782,2866
6751,2816
6743,3687
6779,2880
6699,2862
6753,3009
6728,2900
6759,2814
6767,2888
6769,2871
6737,2847
6715,2831
6775,2841
6743,2865
6770,2892
6683,2918
6756,2816
6690,2858
6738,2843
6733,2819
6755,2935
6810,3059
6711,2999
6719,3007
6822,2938
6727,2871
6770,2859
6730,2865
6832,2953
6802,2830
6792,2894
6746,2884
6814,2897
6767,2881
6816,2814
6714,2859
6726,2879
6798,3083
6739,2874
6758,3003
6708,2910
6733,2893
6736,2981
6696,2911
6776,2938
6704,2944
6752,2878
6779,2827
6763,3260
6776,2840
12101,2891
6795,2820
6788,2823
6736,3008
6785,2828
6786,2861
6748,2962
6708,2858
6742,2944
6758,3320
6781,3126
6743,3189
6778,3042
6796,3046
6771,3109
33699,3182
6966,3322
24216,3207
6828,3108
6776,2995
6744,3056
6755,3090
6775,3156
6789,3145
6738,3230
6748,3195
6765,3210
6766,3231
6796,3391
6756,3267
6768,3073
6771,3315
6793,3269
6780,3104
6735,3315
6780,2869
6800,2942
6794,2878
6793,2985
6715,2759
6777,2861
6832,2805
6790,2921
6702,2943
6702,2949
6770,2853
6770,3255
6749,3568
6771,2957
6705,3106
6797,2903
6800,2912
6771,2841
6756,2896
6811,2828
6740,2801
6787,2870
6820,3287
6737,2864
6735,2948
6724,2822
6785,3206
6773,3575
6768,3132
6821,3081
6764,3248
6803,3162
6696,3165
6713,3329
6760,3057
6799,3196
6748,4046
6737,3064
6752,2884
6805,3462
6788,3147
6772,3366
6710,3044
6795,3911
6860,3062
6844,3028
6755,3585
6767,3181
6734,3400
6732,3299
6800,3962
6747,3188
6784,3053
6816,2948
6817,2928
6699,2810
6691,2857
6792,2924
6760,2894
6811,2917
6768,2914
6755,2836
6798,2860
6749,2775
6763,2967
6807,2898
6739,3110
6784,2856
6849,2872
6900,2779
6721,2853
6805,2780
6784,3175
6727,2808
6785,3072
6776,2903
6830,2879
6779,2874
6792,2825
6738,3243
6803,7928
6756,6505
6820,8847
6745,2899
6786,2897
6775,2947
6762,2884
6815,2827
6749,3023
6773,2844
6763,2842
6758,2966
6764,2827
6728,3087
6803,2961
6732,2948
6794,2850
6737,2890
6744,2980
6698,2860
6805,2808
6794,3078
6716,2886
6754,6591
6741,2837
13993,3226
6795,2885
6773,2910
6786,2868
6746,2903
8349,3692
8677,2864
29630,2917
8840,2981
9261,2824
8354,2892
8131,3142
8660,2847
27695,3173
8515,2938
9388,2926
7961,3264
6925,2943
6954,3589
6913,2979
7009,2856
24274,2891
6741,2870
6793,3702
6743,2942
6717,2881
6732,2851
6765,2983
6793,3122
6740,3211
6777,2930
6776,2884
6767,2928
6683,3095
6732,3082
6776,3071
6758,3048
6840,2956
6757,2888
6739,2991
6839,2849
6783,2894
6743,2833
6714,2916
6743,2953
6754,2871
6776,2794
6732,2821
6712,2831
6815,2907
6695,3384
6781,2884
6734,2930
6787,2954
6766,2920
6761,2858
6744,3171
6750,3912
6722,3281
6763,3083
6822,3003
6683,2908
6765,2950
6748,2890
6755,2889
6813,2829
6741,2883
6728,3063
6763,2975
6732,3223
6713,3429
6824,3212
6762,2933
6726,2893
6734,2878
6819,2926
6684,3290
6784,3027
6717,3229
6702,2924
6738,2952
6737,2864
6745,2886
6750,3364
6839,2872
6763,2933
6783,2868
6776,2950
6739,2862
6820,2893
6685,2859
6766,3420
6807,2895
6795,3142
6758,2949
6762,2955
6744,2871
6750,2904
6840,2821
6775,2976
6716,2850
6786,3075
6743,2947
6756,2934
6769,2898
6766,2933
6805,3546
6833,2839
6778,2791
6780,2897
6743,2872
6748,2892
6840,3195
6776,2958
6716,3085
6716,2851
6819,3167
6712,3441
6688,2851
6765,3294
6795,2843
6765,2878
6732,3361
6729,2849
6690,2940
6770,2920
6794,2950
6709,2915
6796,2890
6766,2867
6752,3382
6771,3030
15527,3030
8382,3006
6775,2954
6821,2932
6777,2891
6767,2874
6781,3042
6830,3043
6744,2912
6743,2903
6780,2855
6768,2833
6710,2848
6808,2877
6787,2891
6801,2848
6821,2983
6742,2813
6736,2828
6791,2875
6766,2910
6838,2953
6754,3000
6801,2799
6809,3084
6827,2940
6808,2931
6784,2849
6818,2901
7084,2889
8734,2965
8371,2917
7529,2997
7888,3007
8383,2994
6782,2933
6767,2867
6678,2931
6743,2923
6754,3182
6780,3141
6747,2912
6687,2970
6763,3160
6752,2964
6766,3061
6743,3330
6755,3980
6731,3308
6704,2958
6687,2924
6755,2943
6710,2934
6796,2834
6785,3130
6737,2955
6714,2926
6759,2914
6817,2956
6721,2957
6784,3576
6719,2977
6777,2920
6744,3317
6756,2910
6772,3217
6789,2901
6817,2822
6737,2903
6705,2828
6734,2836
6750,3125
6774,2891
6750,3063
6714,2892
6762,2856
6781,2844
6781,2788
6741,2928
6790,3064
6765,2842
6820,3036
6788,3000
6766,2986
6805,2878
6784,2951
6764,2874
6681,2876
6738,2923
6764,2830
6748,2876
6769,2898
6781,2892
6732,2866
6772,2925
6744,2921
6750,2958
6778,2983
6738,2857
6748,2843
6751,3484
6743,2915
6720,3620
6773,2965
6755,3008
6722,2836
6725,2829
6728,2832
6773,2843
6741,2941
6743,3015
6712,2847
6762,2826
6786,3353
6803,2849
6748,3679
6738,2839
6777,2844
6770,2889
6783,2947
6741,2876
6797,3009
6744,2938
6734,2864
6702,2957
6765,2967
6762,2924
6754,2939
6759,3644
6727,2863
6756,2888
6788,2856
6743,2904
6757,2811
6788,2910
6737,2894
6734,3383
6787,2847
6791,2856
6748,2834
6708,2946
6794,2814
6800,3095
6792,2923
12691,3099
6773,2954
6812,2926
6740,2843
6787,2849
6718,2887
6745,2833
6770,2832
6780,3139
6784,2872
6770,2928
6783,2853
6778,2835
6718,2927
6729,3164
6818,3160
6737,3515
6704,2931
6707,3048
6754,2973
6748,3222
6770,3136
6765,3271
6762,3734
6781,3278
6799,3017
6718,3606
6733,3320
6776,3145
6808,3271
6773,3067
6781,2936
6768,2911
6873,3152
6777,3290
6756,4017
6816,3129
6706,3178
6772,3416
6776,3104
6818,2904
6743,2838
6692,2849
6787,2981
6779,2930
6810,3620
6763,3006
6804,2841
6778,3383
6762,3678
6725,2996
6751,2958
6786,6481
6756,2852
6828,2983
6712,2921
6773,2830
6731,2830
6796,2954
6795,2994
6775,2914
6731,2972
6779,2804
6774,2839
6795,2865
6763,2826
6780,2862
6725,2933
6796,3211
6795,2930
6826,2891
6765,2857
6778,2889
6766,3422
6762,2803
6762,2993
6787,2991
6782,3026
6737,2983
6801,2927
6762,2858
6795,3276
6809,2860
6738,2923
6743,2810
6762,2876
6749,3450
6785,2989
6737,3595
6766,2933
6792,2952
6757,3038
6730,2829
6764,2873
6821,2929
6780,2904
6782,2927
6748,2864
6746,2815
6759,2913
6782,2877
6761,2854
6732,3008
6712,2887
6813,2956
6727,2925
6730,2869
6784,2902
6692,2922
6751,2799
6763,2819
6740,2854
6788,3185
6737,2959
6729,2865
6765,2919
6688,2892
6688,2890
6752,2877
6771,2927
6679,3043
6700,2967
6772,3064
6741,3027
6749,2978
6746,3647
6733,3033
6823,2963
6748,2935
6782,2867
6754,3010
6707,3109
6812,3167
6797,2975
6720,3237
6740,3199
6740,3102
6719,3263
6705,3205
6706,3380
6691,3331
6753,3001
6747,3678
6744,3067
6791,3202
11425,2903
6912,2947
6780,3079
6722,3068
6742,3398
6823,3127
6758,3182
6739,2886
6716,2963
6779,2880
6732,3039
6743,3012
6775,3003
6756,2854
6725,2887
6725,2807
6762,2868
6761,2843
6729,5185
6763,8398
6774,8307
6713,3054
6713,2854
6759,2831
6758,2967
6746,2786
6738,2846
6763,2829
6786,2843
6819,2932
6808,3380
6699,2912
6727,3292
6760,2859
6764,2966
6739,2819
6782,2863
6813,2827
6797,3277
6808,2943
6757,2852
6759,2913
6793,3008
6793,3301
6770,2920
6739,3416
6761,2905
6775,2988
6767,2850
6715,2877
6737,2804
6750,3081
6746,2902
6801,2822
6758,3000
6780,2867
6770,2929
6755,2823
6701,2850
6773,2961
6737,2854
6760,3093
6699,2901
6793,2822
6794,2882
6729,2894
6754,3365
6816,2854
6737,2941
6752,2862
6805,2864
6782,2793
6745,2898
6690,2934
6686,3611
6747,2912
6730,2859
6711,2933
6728,2949
6724,3011
6738,3007
6758,3116
6726,3029
6744,3264
6715,3054
6787,3313
6778,2941
6749,3000
6793,2881
6734,2978
6806,2914
6734,2927
6736,3612
6715,2865
6715,2848
6724,3144
6765,2881
6764,2848
6765,2837
6738,2849
6707,3127
6778,2876
6733,2834
6741,2826
6747,2877
6735,2941
6739,3020
6747,2919
6746,2994
6743,2967
6746,2867
6796,2863
6732,2865
6758,3505
6816,2961
6773,2911
6685,2869
6770,2845
6756,2895
6769,2944
6711,2952
6712,3310
6807,2979
6760,3067
6800,2936
6787,3211
6749,3717
6762,3311
6709,3272
6805,3076
6685,3168
6739,3162
6762,3284
6742,3964
6725,3081
6733,3052
6762,3629
6760,3054
6765,2948
6719,2909
6785,2954
6775,3465
6770,2882
6699,2942
6686,2940
6741,2892
10790,2884
7799,2975
6820,2891
6701,3013
6728,2947
6761,3053
6745,3325
6788,3950
6783,3033
6825,3199
6835,3419
6745,3180
6742,3305
6770,3060
6804,3022
6768,2935
6683,3006
6741,3239
6778,2891
6821,3022
6773,3442
6730,2956
6760,3100
6776,2905
6765,2886
6730,3042
6760,3049
6738,3183
6781,3135
6744,3131
6738,3187
6711,3225
6729,3669
6775,3050
6777,3107
6793,3306
6776,3139
6783,3312
6762,2878
6758,2914
6787,3468
6737,3089
6784,2844
6739,3012
6769,2880
6750,3432
6745,2956
6738,2978
6778,2868
6710,2929
6727,2871
6791,2873
6794,2870
6759,3028
6726,2872
6777,3098
6738,2956
6767,3000
6717,2918
6785,2876
6776,2838
6755,2818
6730,2859
6770,3066
6739,2866
6807,2979
6827,3006
6744,2922
6763,2993
6800,2938
6822,3046
6781,2874
6723,2879
6731,2841
6791,3046
6763,2928
6757,2900
6762,2863
6762,2817
6817,2957
6823,2806
6809,2820
6841,2808
6756,2896
6822,2920
6780,2926
6848,6439
6853,2883
6702,2803
6701,2839
6752,2872
6744,2877
6792,2897
6782,2893
6805,2833
6791,2846
6779,2873
6797,2842
6742,2866
6746,2945
6761,2896
6800,2858
6866,3082
6711,2944
6703,2870
6764,2917
6736,2809
6725,3597
6738,2921
6811,2918
6756,3438
6805,2888
6863,2883
6741,2924
6733,2868
6756,2842
6798,2809
6752,2844
6708,2898
6776,2943
6766,3706
6894,3950
6780,7441
6802,7272
6780,6679
6786,2947
6819,3147
6864,2863
6798,2904
6756,2854
6772,2888
6787,2841
6767,3094
6744,2856
6753,3016
6787,2884
6812,3045
6795,2952
6758,2945
6809,2820
6767,2903
6866,2883
6726,2839
6783,2891
6770,2821
6754,2914
9710,2961
6830,2909
6762,3052
6722,2895
6777,2884
6790,2868
6727,2834
6707,2858
6796,2914
6760,2854
6764,3315
6726,2822
6753,2924
6777,2910
6700,2846
6795,2867
6716,2904
6812,2955
6760,2863
6766,2836
6771,3099
6771,2876
6737,2860
6792,2857
6744,2920
6723,3084
6777,3077
6763,3161
6754,3002
6715,3211
6797,3849
6730,2990
6770,2951
6787,2983
6771,3066
6781,3083
6737,3017
6802,3131
6746,3449
6725,3315
6765,3403
6742,2941
6783,2962
6797,3437
6736,3164
6834,3371
6754,2976
6769,2887
6724,2909
6780,2995
6782,2881
6781,2814
6751,2864
6751,3045
6756,3035
6763,3043
6792,3174
6799,2832
6792,3071
6809,2890
6793,2972
6754,2853
6772,2872
6743,2807
6807,2871
6784,2840
6721,3186
6694,2945
6785,2916
6784,2790
6741,2799
6758,2912
6777,2823
6807,2780
6818,3355
6797,2883
6773,3040
6757,3006
6810,3100
6784,3080
6738,3096
6698,2959
6734,3030
6788,3163
6775,3244
6777,3225
6742,3120
6808,3035
6815,3062
6798,3156
6723,3169
6775,3138
6790,3150
6796,3315
6779,3393
6698,3190
6746,3635
6786,3211
6759,3211
6721,2939
6816,3162
6779,3114
6800,3051
6781,2949
6716,2991
6762,2854
6788,2858
6759,2966
6748,2834
6718,2845
6772,2908
6755,2937
6789,2970
6802,2846
6713,2878
6784,2869
6796,2831
6732,2882
6807,2866
6734,2859
6787,2951
6785,2886
6786,2857
6735,2892
6744,2893
6757,2841
6840,3108
6745,2959
6756,3014
6781,3032
6763,3028
6817,3048
6777,2959
6738,3590
6804,3124
6785,2863
6772,2875
6755,2998
6768,3760
6770,2899
6778,2917
6770,2999
6723,2883
6763,2833
6799,2818
6814,2893
6799,2888
9308,2860
6754,2914
6803,2838
6762,2850
30934,2825
6890,2890
6929,2835
22682,3114
6734,2995
6756,2951
6783,2895
6793,2908
6703,2934
6759,2920
6751,2924
6801,3041
6753,2943
6753,3000
6745,3415
6786,2860
6831,3153
6748,3033
6770,3178
6777,3257
6775,3094
6854,3328
6777,3152
6768,3455
6763,3306
6788,3090
6838,3454
6738,3022
6741,3218
6771,3169
6769,3126
6756,3606
6740,3131
6791,3301
6818,3360
6778,3925
6766,3304
6767,3153
6762,3561
6766,3321
6766,3103
6732,3149
6739,3450
6765,3191
6764,3239
6757,3043
6757,3160
6784,3676
6798,3103
6759,3956
6766,3196
6766,3194
6771,3385
6780,3114
6742,3112
6721,3241
6760,3169
6749,3124
6712,2852
6700,3010
6745,2820
6789,2885
6793,2908
6839,2829
6747,2864
6734,3066
6747,2889
6753,3052
6686,2935
6764,2841
6778,2965
6773,2845
6774,7780
6742,7819
6737,6225
6700,2984
6762,2910
6777,2877
6753,2968
6732,2879
6746,2814
6710,2958
6762,2804
6786,2887
6721,2891
6757,2918
6759,2825
6746,2810
6736,3209
6699,2892
6797,2929
6780,2879
6755,2880
6730,2839
6746,2863
6701,2819
6770,2826
6763,2849
6713,3218
6756,2868
6760,2902
6746,2799
6686,2813
6808,2816
6785,2822
6770,2881
6734,2823
6730,2881
6755,2885
6703,2991
6832,6692
6774,2850
6805,2976
6795,2867
6786,3008
6826,2877
6716,3064
6740,3041
6785,3063
6772,3072
6735,3017
6729,3209
6690,2864
6781,3176
6779,2999
6709,3690
6740,3081
6753,3101
6762,3515
6699,3160
6797,2898
6769,2860
6772,3017
6750,3621
6738,3198
6683,3217
9302,2990
6804,2895
6720,2966
6761,2872
6757,2948
6743,2946
6772,2934
6747,3438
6736,2908
6800,3161
6771,2823
6760,2869
6735,2877
6737,2848
6802,2931
6806,3090
6743,2930
6755,3069
6752,3003
6789,2892
6761,2882
6733,2809
6722,3632
6739,2821
6777,2986
6809,2859
6757,2987
6745,2943
6748,3139
6812,2993
6748,2989
6739,2974
6684,2999
6751,2941
6780,2987
6767,2921
6744,2878
6709,3059
6719,2850
6834,2826
6764,2894
6795,2845
6737,2885
6749,2954
6750,2837
6724,2926
6803,2920
6749,2866
6745,2885
6746,2888
6710,2961
6762,3639
6719,3001
6790,2819
6746,2868
6702,2926
6801,2900
6713,2908
6762,2898
6731,3145
6733,3023
6734,2913
6819,2991
6735,2807
6790,3576
6805,2852
6821,2928
6745,2925
6778,2932
6735,2808
6726,3007
6725,2861
6806,3304
6697,2812
6743,2893
6747,2831
6749,2935
6773,2936
6740,2962
6798,2823
6753,2974
6812,2910
6814,2887
6721,2812
6775,2867
6751,2853
6724,3292
6711,3085
6701,2858
6714,2957
6749,2863
6740,2913
6730,2856
6765,2973
6745,2913
6743,2865
6743,2898
6724,2866
6758,2933
6754,2989
6837,3098
6782,2842
6726,2861
6757,2857
6750,2962
6766,2803
6745,2876
6748,2908
6743,2903
6722,2853
6779,2883
6732,2867
6721,3025
6814,3031
6794,3096
6755,2849
6813,2829
6779,2922
6794,2889
6749,2869
6741,3002
6764,2999
6787,2899
6764,2927
6807,2858
6800,2973
6732,2917
6735,2867
6755,2905
6735,2971
6744,2995
6742,3099
6834,2989
6783,3601
6724,3013
6747,3092
6721,3028
6771,2958
6770,3172
6751,2954
6724,2857
6768,3260
6742,2852
6734,3509
6731,2859
6779,2830
9173,3364
6761,2980
6749,2988
6743,2914
6739,2917
6758,2849
6728,2913
6766,2904
6734,2780
6731,2839
6812,3726
6746,2893
6762,2914
6755,2867
6782,2835
6742,3992
6714,2986
6707,2903
6737,3344
6785,2879
6752,2821
6665,2907
6728,2809
6738,2819
6773,2884
6791,2892
6798,2924
6844,2867
6748,2872
6755,2867
6843,2922
6749,3096
6760,2810
6744,2835
6801,2881
6709,2872
6705,2762
6719,2961
6779,2985
6784,3289
6780,2877
6691,2823
6810,6003
6772,7377
6772,6308
6749,4515
6733,3057
6826,2985
6764,2940
6735,2884
6715,2855
6773,3321
6791,3071
6764,2939
6729,2876
6737,2797
6751,2835
6759,2886
6719,2800
6751,3485
6767,2916
6789,3274
6722,2879
6772,2902
6753,2894
6749,2921
6737,2875
6728,2997
6770,2872
6727,3041
6716,2967
6711,2899
6778,2857
6723,2829
6720,3618
6740,2887
6755,2834
6769,2927
6705,2990
6726,3042
6743,3030
6785,2938
6823,2956
6785,2903
6781,2875
6744,3451
6774,2923
6736,3370
6748,2927
6707,2866
6774,2867
6773,2935
6685,2920
6761,2859
6739,2868
6772,3102
6765,2890
6693,2938
6777,2885
6747,2816
6748,2915
6822,2979
6775,2852
6798,3106
6757,3270
6732,4181
6747,3356
6729,2900
6776,2860
6713,2941
6752,3202
6752,3094
6773,3309
6841,3386
6794,3060
6821,3315
6769,2922
6791,2779
6776,3349
6787,2891
6756,3576
6780,2915
6786,2889
6800,2957
6748,2812
6785,2829
6771,3005
6737,2796
6736,3017
6765,2835
6772,2998
6770,2945
6765,2860
6770,2886
6751,2770
6827,2845
6787,3298
6790,2828
6742,2797
6770,2889
6743,2839
6747,2896
6737,2836
6775,2852
6759,3317
6770,2839
6781,2798
9275,2859
6767,2872
6776,3699
6759,2782
6731,2881
6798,2840
6783,2899
7332,2969
7852,3358
6820,6650
6770,2897
6787,2870
6833,3340
6827,2852
6762,3026
6729,2919
6807,2932
6806,2883
6757,2997
6745,2892
6776,2892
6795,2837
6732,2991
6806,2849
6754,2932
6765,2941
6799,2912
6786,2849
6788,3060
6758,2879
6763,2904
6782,2828
6786,2868
6822,2849
6769,2812
6777,2841
6768,2971
6764,2889
6751,3253
6799,2875
6820,2876
6804,2858
6751,2847
6758,2804
6761,2889
6782,2871
6773,3246
6769,2909
6802,2853
6769,2890
6778,2969
6815,3620
6751,2814
6766,2875
6761,2869
6821,2997
6736,2875
6757,3110
6752,2930
6781,3215
6811,2855
6777,2834
6706,2888
6748,2884
6786,2932
6799,2889
6744,2864
6765,3074
6759,2932
6822,2897
6770,2878
6791,2913
6772,2984
6781,2926
6775,3026
6760,2910
6833,2844
6792,3267
6786,2902
6759,2917
6749,2885
6764,2873
6814,2902
6787,2916
6760,2833
6758,2921
6741,3229
6733,3098
6821,3203
6806,2916
6794,2837
6768,2948
6745,2875
6807,2819
6765,2906
6858,2900
6808,3262
6795,2886
6712,2917
6777,2890
6814,2997
6811,2927
6807,2918
6785,2922
6749,2864
6770,3021
6797,2911
6808,3303
6753,2795
6799,3490
6773,2837
6818,2785
6758,2897
6726,2983
6814,2968
6776,2896
6757,2858
6751,2987
6736,2895
6756,2883
6793,2953
6781,2860
6721,2952
6748,2935
6725,2836
6818,2921
6819,2809
6755,2990
6750,2832
6769,2844
6826,2963
6779,2885
6737,2881
6771,3194
6861,2805
6759,2865
6711,2870
6767,2819
6776,2861
6772,2853
6821,2988
6744,3257
6742,2957
6799,2889
6807,2910
6763,2839
11712,2846
6764,2883
6762,7185
6785,7355
6788,6954
6756,3074
6797,2869
6763,3110
6715,2861
6689,3005
6784,2915
6799,2862
6880,2906
6716,2919
6766,2898
6784,3381
6787,2866
6754,3390
6729,2821
6824,2919
6812,3514
6740,2952
6773,3514
6762,2936
6822,2888
6746,3026
6766,2866
6742,3742
6769,2861
6782,2974
6781,3412
6764,2980
6685,3235
6726,2862
6747,2950
6809,2950
6754,2832
6762,2846
6751,3172
6807,2987
6745,2913
6769,2839
6746,2883
6786,2880
6760,2846
6793,2876
6724,2914
6762,2931
6793,2930
6785,2965
6738,2865
6778,3427
6812,2832
6760,3480
6763,2776
6793,2844
6779,2882
6746,3010
6708,2869
6763,2989
6784,2997
6809,2999
6745,2909
6789,2953
6813,3338
6766,3008
6759,3313
6829,2908
6786,2839
6762,2950
6762,2869
6727,2845
6764,3033
6693,2932
6764,2920
6702,3004
6748,2859
6731,3457
